party_id,left_right,state_market,liberty_authority,eu_anti_pro,calculation_date
870,9.0186,4.7149,8.6235,3.7053,2022-09-09 14:05:32
872,9.7778,5.9,8.5,2.3,2022-09-09 14:05:32
873,3.155,2.8774,1.4772,6.4585,2022-09-09 14:05:32
874,2.5,2.5,1.8,6.5,2022-09-09 14:05:32
875,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
878,4.483,3.9889,3.5,,2022-09-09 14:05:32
882,1.5464,1.4121,2.4562,1.2042,2022-09-09 14:05:32
885,5.8695,5.9852,5.4033,9.0869,2022-09-09 14:05:32
886,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
887,4.8833,6.25,4.2,9.0,2022-09-09 14:05:32
888,5.5341,4.9393,6.8421,8.8158,2022-09-09 14:05:32
889,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
890,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
891,6.0388,5.4386,6.9,,2022-09-09 14:05:32
892,6.2906,7.3062,2.8515,9.4643,2022-09-09 14:05:32
894,6.2564,6.3998,6.1104,8.7309,2022-09-09 14:05:32
896,5.0,5.0,5.0,6.6667,2022-09-09 14:05:32
897,8.7748,8.7668,9.0688,,2022-09-09 14:05:32
898,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
900,,,,,2022-09-09 14:05:32
901,6.9873,3.797,8.499,8.6278,2022-09-09 14:05:32
902,3.7377,4.0098,3.0399,9.129,2022-09-09 14:05:32
904,3.4447,3.5655,4.4407,7.4445,2022-09-09 14:05:32
905,,,,,2022-09-09 14:05:32
906,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
910,2.3725,2.9566,1.0675,7.4499,2022-09-09 14:05:32
912,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
915,6.6889,7.1934,4.2102,8.3003,2022-09-09 14:05:32
917,6.1219,6.3158,6.9,,2022-09-09 14:05:32
920,5.3,4.9,6.5,5.4,2022-09-09 14:05:32
921,6.5432,3.9949,7.5275,6.6143,2022-09-09 14:05:32
923,5.3,4.9,6.5,5.4,2022-09-09 14:05:32
925,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
927,,,,,2022-09-09 14:05:32
928,1.25,2.1093,5.5837,4.8684,2022-09-09 14:05:32
930,2.7778,3.5,3.5,,2022-09-09 14:05:32
936,6.6667,5.7,7.1,8.3,2022-09-09 14:05:32
938,1.3,1.4,3.0,,2022-09-09 14:05:32
940,2.6344,4.1367,3.121,,2022-09-09 14:05:32
944,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
945,3.2895,4.7368,5.9211,,2022-09-09 14:05:32
947,,,,,2022-09-09 14:05:32
948,6.016,5.9825,3.8813,9.4801,2022-09-09 14:05:32
951,8.9944,8.0,6.0,7.5,2022-09-09 14:05:32
952,,,,,2022-09-09 14:05:32
955,4.8806,7.3667,1.8667,9.6125,2022-09-09 14:05:32
956,,,,,2022-09-09 14:05:32
957,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
958,5.3875,5.1868,3.9647,9.5309,2022-09-09 14:05:32
961,4.0844,4.3378,4.41,9.6944,2022-09-09 14:05:32
962,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
963,5.5556,2.5,1.8,6.5,2022-09-09 14:05:32
964,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
967,6.5789,7.3684,2.7632,,2022-09-09 14:05:32
968,1.3833,1.0,3.0,5.8333,2022-09-09 14:05:32
969,6.1259,6.25,5.8,8.7274,2022-09-09 14:05:32
972,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
973,3.7293,3.4728,3.4766,8.4495,2022-09-09 14:05:32
974,,,,,2022-09-09 14:05:32
976,8.8,5.9,8.5,,2022-09-09 14:05:32
978,9.0259,8.8396,6.6509,1.4475,2022-09-09 14:05:32
979,,,,,2022-09-09 14:05:32
980,7.4,6.4,6.9,,2022-09-09 14:05:32
981,4.7941,4.3938,6.0148,2.6754,2022-09-09 14:05:32
982,3.0064,2.9187,4.5029,8.1871,2022-09-09 14:05:32
983,7.7562,8.2271,2.8532,9.2244,2022-09-09 14:05:32
984,5.7143,4.6617,6.9173,,2022-09-09 14:05:32
987,8.8852,2.3257,9.7522,0.2933,2022-09-09 14:05:32
988,3.3,3.5,3.5,,2022-09-09 14:05:32
990,,,,,2022-09-09 14:05:32
993,9.6622,7.695,9.5234,2.756,2022-09-09 14:05:32
997,6.7193,7.2299,6.9,,2022-09-09 14:05:32
998,1.3,1.4,3.0,1.3833,2022-09-09 14:05:32
1000,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1001,4.6711,5.0216,6.0661,6.5643,2022-09-09 14:05:32
1002,,,,,2022-09-09 14:05:32
1003,4.2105,5.1128,6.3158,,2022-09-09 14:05:32
1005,3.9893,4.2347,4.7353,9.2935,2022-09-09 14:05:32
1006,4.0789,4.2982,1.0088,,2022-09-09 14:05:32
1009,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1010,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1011,,,,,2022-09-09 14:05:32
1012,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1013,6.4733,6.9485,7.6198,8.8451,2022-09-09 14:05:32
1014,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1015,6.0543,7.245,3.5474,9.6079,2022-09-09 14:05:32
1016,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1017,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1019,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1023,3.3,3.5,3.5,8.6667,2022-09-09 14:05:32
1026,2.4,1.4,3.0,7.2167,2022-09-09 14:05:32
1027,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1028,,,,,2022-09-09 14:05:32
1029,3.2459,3.0183,3.0805,7.9023,2022-09-09 14:05:32
1030,5.4,5.085,6.9,7.6083,2022-09-09 14:05:32
1033,6.0,6.7,3.6,,2022-09-09 14:05:32
1040,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1042,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1043,6.3377,6.8461,8.4916,8.1287,2022-09-09 14:05:32
1044,8.7719,3.5088,7.3684,3.3333,2022-09-09 14:05:32
1045,7.4004,6.694,7.1939,9.7006,2022-09-09 14:05:32
1047,7.9345,5.9719,8.3998,8.4866,2022-09-09 14:05:32
1048,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1049,7.7632,5.2632,5.0,,2022-09-09 14:05:32
1050,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1051,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1053,6.1556,3.5,3.5,,2022-09-09 14:05:32
1055,,,,,2022-09-09 14:05:32
1056,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1057,,,,,2022-09-09 14:05:32
1058,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1059,,,,,2022-09-09 14:05:32
1061,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1062,3.6465,3.4279,2.2671,6.9709,2022-09-09 14:05:32
1063,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1064,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1071,,,,,2022-09-09 14:05:32
1072,7.0198,4.5191,8.46,3.838,2022-09-09 14:05:32
1074,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1077,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1080,,,,,2022-09-09 14:05:32
1081,5.9649,4.8421,6.4912,7.3684,2022-09-09 14:05:32
1083,,,,,2022-09-09 14:05:32
1086,8.2,5.7,7.1,8.3,2022-09-09 14:05:32
1088,1.6,1.4,3.0,3.3,2022-09-09 14:05:32
1091,,,,,2022-09-09 14:05:32
1092,,,,,2022-09-09 14:05:32
1094,8.2,6.4,6.9,7.9,2022-09-09 14:05:32
1100,3.0,3.25,4.25,7.5,2022-09-09 14:05:32
1101,8.1721,7.5376,8.6774,1.0651,2022-09-09 14:05:32
1102,7.193,4.6491,5.5263,5.0877,2022-09-09 14:05:32
1104,5.2295,7.3132,2.1208,9.7641,2022-09-09 14:05:32
1105,4.75,4.5,3.75,2.5,2022-09-09 14:05:32
1108,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1109,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1110,7.0053,7.7639,3.7139,8.7549,2022-09-09 14:05:32
1113,3.255,3.0183,3.0805,7.6571,2022-09-09 14:05:32
1118,7.2451,7.6408,5.5872,9.0846,2022-09-09 14:05:32
1119,,,,,2022-09-09 14:05:32
1120,3.2325,2.4518,6.2794,8.6459,2022-09-09 14:05:32
1122,8.3333,,,,2022-09-09 14:05:32
1123,7.1111,6.7,3.6,8.7,2022-09-09 14:05:32
1124,6.0,6.7,3.6,,2022-09-09 14:05:32
1126,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1128,,,,,2022-09-09 14:05:32
1130,,,,,2022-09-09 14:05:32
1131,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1134,3.3,3.5,3.5,,2022-09-09 14:05:32
1136,8.2556,6.4,6.9,,2022-09-09 14:05:32
1137,3.9562,3.6421,4.9947,5.0118,2022-09-09 14:05:32
1140,3.0,4.67,1.43,8.5667,2022-09-09 14:05:32
1141,6.8239,5.2047,7.6316,6.7057,2022-09-09 14:05:32
1142,4.8914,4.8199,5.9161,7.2855,2022-09-09 14:05:32
1144,5.8333,6.7,3.6,8.7,2022-09-09 14:05:32
1145,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1146,7.4,6.4,6.9,,2022-09-09 14:05:32
1149,,,,,2022-09-09 14:05:32
1150,1.0526,2.5387,7.9257,,2022-09-09 14:05:32
1151,6.0,6.7,3.6,,2022-09-09 14:05:32
1154,3.3789,3.3866,2.5198,0.9875,2022-09-09 14:05:32
1158,2.5,2.5,1.8,,2022-09-09 14:05:32
1160,2.8982,2.9629,5.741,8.6402,2022-09-09 14:05:32
1161,3.7778,4.6316,3.4211,9.0,2022-09-09 14:05:32
1162,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1163,,,,,2022-09-09 14:05:32
1165,6.0,6.7,3.6,,2022-09-09 14:05:32
1166,,,,,2022-09-09 14:05:32
1167,0.5263,0.5835,1.6148,6.8893,2022-09-09 14:05:32
1168,3.3,3.5,3.5,,2022-09-09 14:05:32
1171,1.7729,2.2438,1.8,,2022-09-09 14:05:32
1172,6.0,6.7,3.6,,2022-09-09 14:05:32
1173,0.7498,1.2243,6.4265,2.4656,2022-09-09 14:05:32
1175,6.0,6.7,3.6,,2022-09-09 14:05:32
1176,0.0,1.4,3.0,3.3,2022-09-09 14:05:32
1179,9.11,5.33,9.63,2.3,2022-09-09 14:05:32
1180,7.2871,6.5615,7.8675,6.668,2022-09-09 14:05:32
1181,,,,,2022-09-09 14:05:32
1183,5.3,4.9,6.5,5.4,2022-09-09 14:05:32
1189,,,,,2022-09-09 14:05:32
1192,5.4974,5.3711,6.6409,8.7795,2022-09-09 14:05:32
1193,8.0252,4.8094,7.7747,,2022-09-09 14:05:32
1194,0.8,1.4,3.0,5.0,2022-09-09 14:05:32
1199,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1200,7.2404,7.945,1.9712,9.4714,2022-09-09 14:05:32
1202,0.6316,2.6842,5.809,3.3388,2022-09-09 14:05:32
1203,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1204,7.4,6.4,6.9,,2022-09-09 14:05:32
1205,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1206,6.1732,4.6769,8.6005,4.4157,2022-09-09 14:05:32
1208,,,,,2022-09-09 14:05:32
1209,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1210,8.3,6.4,6.9,7.9,2022-09-09 14:05:32
1211,,,,,2022-09-09 14:05:32
1213,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1216,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1218,2.9667,6.7,3.6,8.7,2022-09-09 14:05:32
1219,5.7167,6.7,3.6,9.05,2022-09-09 14:05:32
1221,7.1909,6.2727,5.9583,8.75,2022-09-09 14:05:32
1224,5.9944,6.7,3.6,8.7,2022-09-09 14:05:32
1225,3.3,3.5,3.5,,2022-09-09 14:05:32
1226,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1228,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1234,6.4474,6.7105,7.5,,2022-09-09 14:05:32
1235,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1239,1.0,1.4,3.0,0.4167,2022-09-09 14:05:32
1245,5.8099,6.0784,7.9119,8.4535,2022-09-09 14:05:32
1246,2.6216,2.9825,2.0943,7.834,2022-09-09 14:05:32
1250,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1251,8.7531,6.3487,9.7744,2.9307,2022-09-09 14:05:32
1252,3.7351,4.6316,2.5756,9.1901,2022-09-09 14:05:32
1253,3.8833,4.0351,3.2632,,2022-09-09 14:05:32
1254,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1255,8.6608,8.7668,9.0688,,2022-09-09 14:05:32
1257,5.5556,4.9,6.5,5.4,2022-09-09 14:05:32
1259,1.9018,2.2467,2.0327,,2022-09-09 14:05:32
1260,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1261,3.2,3.75,6.25,7.0,2022-09-09 14:05:32
1262,,,,,2022-09-09 14:05:32
1263,8.2786,8.5714,9.7143,0.5556,2022-09-09 14:05:32
1264,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1268,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1269,6.0,6.7,3.6,,2022-09-09 14:05:32
1272,7.8429,8.0938,7.8507,0.0,2022-09-09 14:05:32
1273,6.2949,6.8488,7.0224,8.4691,2022-09-09 14:05:32
1274,3.3,3.5,3.5,,2022-09-09 14:05:32
1275,,,,,2022-09-09 14:05:32
1276,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1277,3.1972,3.8262,5.2732,9.0702,2022-09-09 14:05:32
1278,3.9895,4.3906,3.208,7.0658,2022-09-09 14:05:32
1280,2.5,2.5,1.8,6.5,2022-09-09 14:05:32
1281,3.3,3.5,3.5,2.5,2022-09-09 14:05:32
1283,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1284,3.5871,3.0627,3.9623,7.8641,2022-09-09 14:05:32
1286,4.5828,4.413,6.229,9.0094,2022-09-09 14:05:32
1287,5.43,5.67,3.57,7.2167,2022-09-09 14:05:32
1292,2.1843,1.8661,3.3406,5.165,2022-09-09 14:05:32
1294,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1295,2.2233,1.48,2.6433,3.2,2022-09-09 14:05:32
1296,3.9732,7.0784,0.3338,8.2722,2022-09-09 14:05:32
1297,7.5636,6.4495,7.2219,7.2286,2022-09-09 14:05:32
1298,,,,,2022-09-09 14:05:32
1299,5.5556,4.9,6.5,5.4,2022-09-09 14:05:32
1303,6.9396,2.8146,9.7556,,2022-09-09 14:05:32
1304,1.7778,2.5,1.8,6.5,2022-09-09 14:05:32
1306,4.1667,3.5,3.5,,2022-09-09 14:05:32
1307,,,,,2022-09-09 14:05:32
1311,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1313,6.1219,6.3158,3.6,,2022-09-09 14:05:32
1315,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1317,0.5909,1.8,4.3889,3.25,2022-09-09 14:05:32
1318,8.6579,6.3816,9.4247,0.9868,2022-09-09 14:05:32
1319,1.3,1.4,3.0,,2022-09-09 14:05:32
1321,0.8849,0.6622,1.9878,3.5439,2022-09-09 14:05:32
1323,,,,,2022-09-09 14:05:32
1324,5.5609,4.8029,4.9307,9.1468,2022-09-09 14:05:32
1327,8.2556,6.7,3.6,,2022-09-09 14:05:32
1328,,,,,2022-09-09 14:05:32
1330,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1331,5.6982,5.0887,7.0474,5.8301,2022-09-09 14:05:32
1332,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1334,6.213,5.7287,5.8991,9.2308,2022-09-09 14:05:32
1335,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1338,4.4968,4.8797,3.6025,9.2535,2022-09-09 14:05:32
1339,3.3,3.5,3.5,,2022-09-09 14:05:32
1342,7.4854,7.6316,4.0351,,2022-09-09 14:05:32
1343,3.3,3.5,3.5,,2022-09-09 14:05:32
1351,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1355,7.1286,4.6148,8.1427,7.0491,2022-09-09 14:05:32
1357,9.5906,5.7895,8.1474,,2022-09-09 14:05:32
1358,,,,,2022-09-09 14:05:32
1359,,,,,2022-09-09 14:05:32
1360,2.2222,1.4,3.0,,2022-09-09 14:05:32
1361,6.2144,5.7468,6.5139,7.8556,2022-09-09 14:05:32
1362,6.3158,6.1053,2.8289,8.3158,2022-09-09 14:05:32
1363,,,,,2022-09-09 14:05:32
1365,,,,,2022-09-09 14:05:32
1367,2.75,2.38,1.88,6.6667,2022-09-09 14:05:32
1368,4.375,4.835,6.04,6.4583,2022-09-09 14:05:32
1370,,,,,2022-09-09 14:05:32
1371,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1374,7.4,6.4,6.9,10.0,2022-09-09 14:05:32
1375,5.8,6.0,5.44,8.3333,2022-09-09 14:05:32
1377,,,,,2022-09-09 14:05:32
1378,2.9307,2.5938,3.1712,8.1465,2022-09-09 14:05:32
1382,8.2675,5.6522,8.032,,2022-09-09 14:05:32
1384,1.8421,6.5789,1.7544,8.9474,2022-09-09 14:05:32
1389,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1392,7.8,6.4,6.9,,2022-09-09 14:05:32
1393,6.4372,6.1603,5.787,9.1708,2022-09-09 14:05:32
1395,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1396,,,,,2022-09-09 14:05:32
1399,,,,,2022-09-09 14:05:32
1400,8.8,5.9,8.5,,2022-09-09 14:05:32
1407,9.8,5.9,8.5,2.3,2022-09-09 14:05:32
1408,4.0,3.5,3.5,8.1,2022-09-09 14:05:32
1409,7.3482,7.8979,4.3887,5.9471,2022-09-09 14:05:32
1411,7.3903,8.4211,6.9825,,2022-09-09 14:05:32
1412,7.5714,6.7143,7.0,7.9488,2022-09-09 14:05:32
1414,7.5636,6.4495,7.2219,7.2286,2022-09-09 14:05:32
1415,3.2398,2.5658,1.9079,7.7961,2022-09-09 14:05:32
1418,8.2269,5.7081,7.8954,1.183,2022-09-09 14:05:32
1419,1.7786,3.2632,0.6667,,2022-09-09 14:05:32
1420,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1421,5.2955,4.9093,7.2116,7.3184,2022-09-09 14:05:32
1424,0.5,1.4,3.0,10.0,2022-09-09 14:05:32
1426,3.9659,7.7361,1.4381,9.7873,2022-09-09 14:05:32
1428,7.4,6.4,6.9,,2022-09-09 14:05:32
1429,2.4604,2.7489,1.4308,6.6845,2022-09-09 14:05:32
1431,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1432,7.1082,6.9698,8.8217,6.6998,2022-09-09 14:05:32
1435,7.8994,8.2957,3.584,9.5074,2022-09-09 14:05:32
1436,7.8007,7.9138,7.9003,3.2088,2022-09-09 14:05:32
1440,9.2,5.9,8.5,2.3,2022-09-09 14:05:32
1441,2.7683,2.6259,2.0238,6.8943,2022-09-09 14:05:32
1444,2.0757,1.1111,3.5,,2022-09-09 14:05:32
1446,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1447,9.8,2.25,8.6,1.0,2022-09-09 14:05:32
1448,4.1915,3.4667,3.1737,7.7982,2022-09-09 14:05:32
1450,2.585,2.415,3.875,0.5405,2022-09-09 14:05:32
1451,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1452,0.6,1.4,3.0,5.0,2022-09-09 14:05:32
1454,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1455,5.0365,5.6579,3.8596,,2022-09-09 14:05:32
1457,2.807,6.5789,1.4035,8.5965,2022-09-09 14:05:32
1458,,,,,2022-09-09 14:05:32
1460,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1461,5.8084,5.9903,6.0583,5.5679,2022-09-09 14:05:32
1462,,,,,2022-09-09 14:05:32
1463,7.1884,4.9438,8.3076,3.2103,2022-09-09 14:05:32
1465,6.2281,4.2982,7.807,6.2281,2022-09-09 14:05:32
1471,5.4776,8.6207,1.7423,,2022-09-09 14:05:32
1472,6.0,6.7,3.6,,2022-09-09 14:05:32
1475,3.7722,3.5,3.5,8.75,2022-09-09 14:05:32
1477,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1478,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1485,6.0543,7.245,3.5474,9.6079,2022-09-09 14:05:32
1487,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1491,5.7216,5.9852,5.4033,8.9659,2022-09-09 14:05:32
1492,4.0813,4.1676,4.2381,7.9361,2022-09-09 14:05:32
1493,3.2456,5.5263,2.3684,8.7719,2022-09-09 14:05:32
1495,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1496,7.8,6.4,6.9,7.9,2022-09-09 14:05:32
1500,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1501,8.8,8.29,6.57,0.9167,2022-09-09 14:05:32
1502,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1506,9.7256,5.8616,9.6118,0.9435,2022-09-09 14:05:32
1507,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1508,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1512,4.2263,4.2719,2.7009,7.1388,2022-09-09 14:05:32
1516,8.3333,6.7,3.6,8.7,2022-09-09 14:05:32
1518,7.3026,7.0789,5.6407,8.7865,2022-09-09 14:05:32
1520,1.25,2.1093,5.5837,4.8684,2022-09-09 14:05:32
1521,,,,,2022-09-09 14:05:32
1523,7.1053,6.0526,4.3421,,2022-09-09 14:05:32
1532,6.0929,6.5934,3.4947,8.3662,2022-09-09 14:05:32
1535,1.6579,2.1711,1.3158,3.8596,2022-09-09 14:05:32
1536,8.83,6.0,8.83,2.5,2022-09-09 14:05:32
1537,9.8246,4.2105,9.4219,0.7989,2022-09-09 14:05:32
1538,5.8516,4.5865,9.198,3.1003,2022-09-09 14:05:32
1539,3.2493,3.248,2.9367,7.9448,2022-09-09 14:05:32
1540,1.148,4.072,4.032,,2022-09-09 14:05:32
1541,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1543,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1544,5.2778,6.7,3.6,8.7,2022-09-09 14:05:32
1546,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1547,4.6,3.5,3.5,8.1,2022-09-09 14:05:32
1548,2.5,2.5,1.8,6.5,2022-09-09 14:05:32
1549,9.7368,9.4737,8.1579,2.3684,2022-09-09 14:05:32
1552,,,,,2022-09-09 14:05:32
1553,2.2222,4.9,6.5,5.4,2022-09-09 14:05:32
1556,4.3562,4.5741,4.2779,6.9923,2022-09-09 14:05:32
1557,8.375,6.54,7.585,6.6667,2022-09-09 14:05:32
1560,,,,,2022-09-09 14:05:32
1562,7.8,0.75,8.75,2.0,2022-09-09 14:05:32
1563,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1565,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1566,,,,,2022-09-09 14:05:32
1567,,,,,2022-09-09 14:05:32
1570,0.3684,1.7368,7.8289,2.8655,2022-09-09 14:05:32
1572,,,,,2022-09-09 14:05:32
1573,2.435,2.462,2.1754,3.0472,2022-09-09 14:05:32
1575,8.6842,7.3684,5.0,,2022-09-09 14:05:32
1576,,,,,2022-09-09 14:05:32
1580,1.8889,1.4,3.0,4.1667,2022-09-09 14:05:32
1582,8.8158,6.3158,7.5,,2022-09-09 14:05:32
1587,3.2292,3.225,5.0708,7.0936,2022-09-09 14:05:32
1589,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1590,2.0282,2.9413,6.3158,4.9241,2022-09-09 14:05:32
1591,2.8743,5.5702,3.5897,9.6567,2022-09-09 14:05:32
1592,2.8947,2.9123,2.0066,7.1382,2022-09-09 14:05:32
1593,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1594,2.5762,2.0089,1.0234,7.2593,2022-09-09 14:05:32
1595,5.3,4.9,6.5,5.4,2022-09-09 14:05:32
1597,8.4962,8.2456,6.1053,9.2632,2022-09-09 14:05:32
1599,,,,,2022-09-09 14:05:32
1601,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1602,8.0556,5.9,8.5,0.0,2022-09-09 14:05:32
1605,7.292,7.3696,4.9957,9.0268,2022-09-09 14:05:32
1606,6.0,6.7,3.6,0.2333,2022-09-09 14:05:32
1608,3.3,3.5,3.5,8.1,2022-09-09 14:05:32
1613,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1615,7.3684,5.2632,6.3158,9.4737,2022-09-09 14:05:32
1616,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1617,,,,,2022-09-09 14:05:32
1619,2.5,2.5,1.8,6.5,2022-09-09 14:05:32
1620,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1621,5.7895,5.5263,5.7895,,2022-09-09 14:05:32
1623,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1624,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1627,3.4211,6.2281,2.5439,9.2105,2022-09-09 14:05:32
1629,3.8011,3.5292,4.2722,7.4311,2022-09-09 14:05:32
1632,2.645,2.75,8.0,6.525,2022-09-09 14:05:32
1633,5.6611,5.7,7.1,8.9667,2022-09-09 14:05:32
1634,,,,,2022-09-09 14:05:32
1636,5.6,,,,2022-09-09 14:05:32
1638,0.4089,0.5764,1.0,0.4511,2022-09-09 14:05:32
1639,2.5,2.5,1.8,6.5,2022-09-09 14:05:32
1644,2.1347,2.1035,2.1476,3.5917,2022-09-09 14:05:32
1645,8.4211,8.4211,8.4211,2.6316,2022-09-09 14:05:32
1647,8.3821,6.2657,7.5731,2.5359,2022-09-09 14:05:32
1649,,,,,2022-09-09 14:05:32
1650,6.2,5.7,7.1,,2022-09-09 14:05:32
1651,4.8111,3.5,3.5,8.1,2022-09-09 14:05:32
1655,,,,,2022-09-09 14:05:32
1656,2.5,2.625,6.835,6.875,2022-09-09 14:05:32
1657,2.5,2.5,1.8,6.5,2022-09-09 14:05:32
1659,,,,,2022-09-09 14:05:32
1660,7.4,6.4,6.9,,2022-09-09 14:05:32
1661,1.0423,0.9046,1.2704,4.5086,2022-09-09 14:05:32
1666,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1667,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1671,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1678,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1679,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1680,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1691,6.0,6.7,3.6,8.7,2022-09-09 14:05:32
1701,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1702,7.4,6.4,6.9,7.9,2022-09-09 14:05:32
1710,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1712,6.2,5.7,7.1,8.3,2022-09-09 14:05:32
1718,1.3,1.4,3.0,3.3,2022-09-09 14:05:32
1720,8.8,5.9,8.5,2.3,2022-09-09 14:05:32
1722,7.4,6.4,6.9,,2022-09-09 14:05:32
1723,1.3,1.4,3.0,,2022-09-09 14:05:32
1724,3.3,3.5,3.5,,2022-09-09 14:05:32
1726,7.4,6.4,6.9,,2022-09-09 14:05:32
1727,6.2503,6.3498,6.9333,8.5024,2022-09-09 14:05:32
1733,6.0,6.7,3.6,,2022-09-09 14:05:32
